SERIALNO,AGE,SEX,EMPLOYMENT,MOBILITY,INCOME,CITIZENSHIP,MARITAL_STATUS,SCHOOLING,DISABILITY,WORK,INSURANCE,RACE
2018HU1395453,65,1,1,1,180000,4,1,1,2,1,1,1
2018HU1395453,67,2,6,1,0,4,1,1,1,,1,1
2018HU1398054,52,2,1,1,225000,4,1,1,2,1,1,6
2018HU1398054,58,1,1,1,0,1,1,1,2,6,1,1
2018HU1398054,13,1,,1,,4,5,2,2,,1,6
2018HU1398054,11,1,,1,,4,5,2,2,,1,6
2018HU1398178,64,1,6,1,0,1,3,1,2,5,1,2
2018HU1398649,47,2,6,1,0,2,4,1,2,6,1,2
2018HU1398649,13,1,,1,,1,5,1,1,,1,2
2018GQ0012737,94,2,6,1,0,1,2,1,1,,1,1
2018GQ0036698,94,1,6,1,0,1,2,1,1,,1,1
2018GQ0052064,40,1,1,3,30000,4,5,3,2,2,1,1
2018GQ0060608,87,2,6,1,0,1,2,1,1,,1,1
2018GQ0067961,76,2,6,1,0,1,5,1,1,,1,1
2018GQ0088676,59,2,6,3,0,1,5,1,1,,1,1
2018GQ0095429,76,2,6,3,0,1,1,1,1,,1,1
2018GQ0113106,59,2,6,3,0,1,5,1,1,,1,1
2018GQ0131867,47,1,1,1,30000,1,5,1,2,2,1,1
2018GQ0150062,17,2,6,1,0,1,5,2,2,,1,2
2018HU0002401,43,2,1,1,160000,1,1,1,2,1,1,1
2018HU0002401,48,1,1,1,170000,1,1,1,2,1,1,1
2018HU0002401,10,2,,1,,1,5,2,2,,1,1
2018HU0002401,8,2,,1,,1,5,2,2,,1,1
2018HU0002401,5,2,,1,,1,5,2,2,,1,1
2018HU0005486,63,2,6,1,0,1,1,1,2,2,1,1
2018HU0005486,64,1,1,1,500000,1,1,1,2,2,1,1
2018HU0007894,37,1,1,1,500000,1,3,1,2,1,1,2
2018HU0007894,8,2,,1,,1,5,2,2,,1,2
2018HU0007894,4,2,,1,,1,5,3,2,,1,2
2018HU0007894,29,2,1,3,105000,3,5,1,2,1,1,2
2018HU0014414,48,1,1,1,165000,1,3,1,2,1,1,1
2018HU0014414,14,2,,1,,3,5,2,2,,1,1
2018HU0014414,14,2,,1,,3,5,2,1,,1,1
2018HU0014414,10,2,,3,,1,5,2,2,,1,1
2018HU0014414,44,2,1,3,60000,4,3,1,2,1,1,1
2018HU0014923,56,1,1,1,167000,1,1,1,2,5,1,1
2018HU0014923,54,2,1,1,500000,1,1,1,2,1,1,1
2018HU0014923,22,2,1,1,1500,1,5,1,2,2,1,1
2018HU0014923,17,1,6,1,0,1,5,2,2,2,1,1
2018HU0022518,32,2,1,1,60000,1,1,1,2,1,1,1
2018HU0022518,31,1,1,1,85000,1,1,1,2,1,1,1
2018HU0024696,41,1,1,3,165000,4,1,1,2,5,1,1
2018HU0024696,39,2,1,3,130000,4,1,1,2,5,1,8
2018HU0024696,7,2,,3,,1,5,2,2,,1,9
2018HU0024696,4,2,,3,,1,5,3,2,,1,9
2018HU0025860,52,2,1,1,75000,1,3,1,2,1,1,1
2018HU0025860,16,1,6,1,0,1,5,2,2,,1,1
2018HU0026446,67,1,6,3,0,1,1,1,2,5,1,1
2018HU0026446,55,2,6,3,0,1,1,1,2,6,1,1
2018HU0035835,52,2,1,1,0,4,1,1,1,6,1,1
2018HU0035835,56,1,1,1,219000,1,1,1,2,7,1,1
2018HU0035835,18,1,1,1,700,1,5,2,1,8,1,1
2018HU0035835,16,2,1,1,1000,1,5,2,2,1,1,1
2018HU0035835,27,1,1,3,70000,1,5,1,2,1,1,1
2018HU0035926,57,1,1,1,50000,4,1,1,2,3,1,6
2018HU0035926,57,2,1,1,45000,4,1,1,2,3,1,6
2018HU0035926,28,2,1,1,43000,4,5,1,2,2,1,6
2018HU0035926,25,2,6,1,3000,4,5,3,2,1,1,6
2018HU0035926,22,1,6,1,0,4,5,2,2,,1,6
2018HU0039434,73,2,1,1,160000,2,1,1,2,1,1,1
2018HU0039434,73,1,1,1,163000,1,1,1,2,3,1,1
2018HU0039434,38,2,1,1,0,1,1,1,2,6,1,1
2018HU0041248,70,1,6,1,0,1,1,1,2,7,1,1
2018HU0041248,59,2,1,1,195000,1,1,1,2,2,2,1
2018HU0041248,16,2,6,1,500,3,5,2,2,2,2,1
2018HU0041248,15,2,,1,0,3,5,2,2,,1,1
2018HU0042844,75,1,6,1,0,1,1,1,2,,1,1
2018HU0042844,73,2,6,1,0,1,1,1,2,,1,1
2018HU0044094,66,1,1,1,138000,1,1,1,2,1,1,1
2018HU0044094,65,2,6,1,0,1,1,1,2,1,1,1
2018HU0044111,62,1,1,1,164000,1,1,1,2,5,1,1
2018HU0044111,64,2,1,1,12000,5,1,1,2,6,1,6
2018HU0044275,81,2,6,1,0,1,1,1,2,,1,1
2018HU0044275,84,1,6,1,0,1,1,1,2,,1,1
2018HU0048720,56,1,1,1,73000,1,5,1,2,3,1,1
2018HU0049341,54,1,1,1,72000,4,1,1,2,6,1,9
2018HU0049341,46,2,1,1,51000,5,1,1,2,1,1,1
2018HU0049341,18,2,6,1,0,1,5,2,2,,1,9
2018HU0049341,13,1,,1,,1,5,1,2,,1,9
2018HU0049341,7,1,,1,,1,5,2,2,,1,9
2018HU0049341,78,1,6,1,0,4,2,1,1,,1,9
2018HU0049341,68,2,6,1,0,4,2,1,2,1,1,1
2018HU0051609,32,1,1,1,35000,1,5,2,2,1,1,1
2018HU0055471,62,2,1,1,113000,1,1,1,2,2,1,1
2018HU0055471,66,1,1,1,89000,1,1,1,2,2,1,1
2018HU0056719,27,2,1,3,78000,1,5,1,2,1,1,1
2018HU0056719,28,1,1,3,80000,1,5,1,2,1,1,7
2018HU0058885,43,1,1,1,105000,1,1,1,2,1,1,1
2018HU0058885,34,2,6,1,0,1,1,1,1,,1,1
2018HU0059651,52,2,1,1,250000,1,1,1,2,1,1,1
2018HU0059651,55,1,6,1,0,1,1,1,2,,1,1
2018HU0060526,52,2,1,1,163000,1,1,1,2,5,1,1
2018HU0060526,53,1,1,1,177000,1,1,1,2,5,1,1
2018HU0063393,65,2,6,1,0,4,1,1,2,,1,1
2018HU0063393,68,1,1,1,30000,4,1,1,2,1,1,1
2018HU0063965,77,1,6,1,1900,1,1,1,2,1,1,1
2018HU0063965,62,2,1,1,5400,1,1,1,2,1,1,1
2018HU0066665,25,2,1,3,53000,4,5,3,2,1,1,6
2018HU0068881,43,1,1,1,59000,1,1,1,2,3,1,1
2018HU0068881,33,2,6,1,0,3,1,1,2,3,1,1
2018HU0068881,3,1,,1,,1,5,2,2,,1,1
2018HU0068881,1,2,,1,,1,5,,2,,1,1
2018HU0071151,45,1,1,1,0,1,1,1,2,6,1,1
2018HU0071151,45,2,1,1,160000,5,1,1,2,2,1,1
2018HU0071151,15,2,,1,0,1,5,3,2,,1,1
2018HU0071151,9,2,,1,,3,5,3,2,,1,1
2018HU0073824,67,1,6,1,0,1,1,1,2,,1,1
2018HU0073824,66,2,6,1,0,1,1,1,2,,1,1
2018HU0074475,55,2,1,1,79000,1,1,1,2,3,1,1
2018HU0074475,58,1,1,1,15300,1,1,1,2,1,1,1
2018HU0074475,23,2,1,1,3100,1,5,1,1,1,1,1
2018HU0074475,19,1,6,3,3300,1,5,2,2,1,1,1
2018HU0079271,60,1,1,1,170000,4,1,1,2,5,1,6
2018HU0079271,58,2,6,1,0,4,1,1,2,1,1,6
2018HU0082549,52,1,1,1,500000,1,1,1,2,7,1,1
2018HU0082549,52,2,1,1,100000,1,1,1,2,7,1,1
2018HU0082549,17,2,6,1,0,1,5,3,2,,1,1
2018HU0082549,14,2,,1,,1,5,3,2,,1,1
2018HU0083911,40,2,1,1,62000,1,1,1,2,1,1,1
2018HU0083911,44,1,1,1,200000,1,1,1,2,1,1,1
2018HU0083911,8,2,,1,,1,5,2,2,,1,1
2018HU0083911,5,2,,1,,1,5,3,2,,1,1
2018HU0089744,56,2,6,2,0,1,1,1,2,3,1,1
2018HU0089744,59,1,1,2,230000,1,1,1,2,1,1,1
2018HU0089744,24,2,3,3,0,1,5,2,2,1,1,1
2018HU0096047,63,1,1,1,160000,1,1,1,2,1,1,1
2018HU0096047,61,2,1,1,40000,1,1,1,1,1,1,1
2018HU0096047,34,1,1,1,35000,3,1,1,1,1,1,1
2018HU0096047,3,1,,1,,1,5,1,2,,1,1
2018HU0096047,1,2,,1,,1,5,,2,,1,1
2018HU0096047,38,2,1,1,45000,1,1,1,1,2,1,1
2018HU0099831,64,2,1,1,28000,1,1,1,2,1,1,1
2018HU0099831,63,1,1,1,500000,1,1,1,2,7,1,1
2018HU0100758,68,1,1,1,240000,1,1,1,2,5,1,1
2018HU0100758,63,2,1,1,160000,1,1,1,2,5,1,1
2018HU0101862,83,2,6,1,0,1,3,1,2,1,1,1
2018HU0102827,59,1,1,1,110000,1,3,1,2,5,1,1
2018HU0102827,18,1,1,3,0,4,5,2,2,6,1,1
2018HU0104712,64,1,1,1,90000,1,1,1,2,1,1,1
2018HU0104712,66,2,6,1,500,1,1,1,2,2,1,1
2018HU0104776,60,1,1,1,500000,1,1,1,2,1,1,1
2018HU0104776,62,2,6,1,0,1,1,1,2,,1,1
2018HU0106254,45,2,1,1,170000,1,1,1,2,2,1,1
2018HU0106254,48,1,1,1,130000,4,1,1,2,2,1,1
2018HU0106254,3,1,,1,,1,5,3,2,,1,1
2018HU0107277,61,2,1,1,16500,1,1,1,2,1,1,1
2018HU0107277,66,1,6,1,0,1,1,1,1,,1,1
2018HU0107277,24,1,3,1,15500,1,5,1,2,1,1,1
2018HU0107524,55,2,6,1,2100,1,2,1,2,1,1,1
2018HU0107524,59,1,1,1,93000,1,3,1,2,3,1,1
2018HU0115047,42,1,1,1,170000,1,1,1,2,1,1,1
2018HU0115047,42,2,1,1,150000,1,1,1,2,1,1,1
2018HU0115047,13,1,,1,,1,5,2,2,,1,1
2018HU0115047,11,2,,1,,1,5,2,2,,1,1
2018HU0115047,9,2,,1,,1,5,2,2,,1,1
2018HU0116187,74,2,6,1,0,1,5,1,2,8,1,1
2018HU0119742,70,2,1,1,80000,4,2,1,2,1,1,1
2018HU0126902,64,1,1,1,75000,1,1,1,1,6,1,1
2018HU0126902,67,2,6,1,0,1,1,1,2,,1,1
2018HU0129285,64,1,1,1,30000,4,1,1,2,1,2,6
2018HU0129498,45,2,1,1,102000,1,1,1,2,7,1,1
2018HU0129498,53,1,1,1,130000,1,1,1,2,5,1,1
2018HU0129498,11,2,,1,,1,5,2,2,,1,1
2018HU0129498,8,1,,1,,1,5,2,2,,1,1
2018HU0129498,5,2,,1,,1,5,3,2,,1,1
2018HU0132959,62,2,1,1,4000,1,1,1,2,1,1,1
2018HU0132959,62,1,6,1,34000,1,1,1,2,1,1,1
2018HU0133526,62,2,1,1,120000,1,3,1,2,1,1,1
2018HU0133526,33,1,1,1,90000,1,5,1,2,1,1,1
2018HU0138713,71,1,6,3,0,4,1,1,2,,1,6
2018HU0138713,68,2,6,3,1100,4,1,1,2,3,1,6
2018HU0138713,37,2,1,3,36900,4,5,1,2,2,1,6
2018HU0140075,40,1,1,1,500000,5,1,1,2,1,1,1
2018HU0140075,40,2,6,1,0,5,1,1,2,1,1,1
2018HU0140075,10,1,,1,,5,5,2,2,,1,1
2018HU0140075,6,1,,1,,5,5,2,2,,1,1
2018HU0140075,4,2,,1,,5,5,3,2,,1,1
2018HU0140982,70,1,1,1,34000,4,1,1,2,7,1,9
2018HU0140982,62,2,6,1,0,4,1,1,2,,1,9
2018HU0142867,60,1,1,1,100000,4,1,1,2,7,1,1
2018HU0142867,61,2,1,1,25000,4,1,3,2,7,1,1
2018HU0142867,23,1,6,1,4000,1,5,3,2,1,1,1
2018HU0144881,62,2,1,1,500000,4,1,1,2,1,1,1
2018HU0144881,64,1,1,1,150000,4,1,1,2,1,1,1
2018HU0145211,43,2,1,3,500000,1,3,1,2,7,1,1
2018HU0145211,14,2,,3,,1,5,2,2,,1,1
2018HU0145211,12,1,,3,,1,5,2,2,,1,1
2018HU0145211,10,2,,3,,1,5,2,2,,1,1
2018HU0145211,9,2,,3,,1,5,2,2,,1,1
2018HU0145580,56,1,1,1,15000,1,1,1,2,7,1,1
2018HU0145580,52,2,1,1,165000,4,1,1,2,1,1,1
2018HU0145580,17,1,6,1,0,1,5,2,2,6,1,1
2018HU0145580,14,2,,1,,1,5,2,2,,1,1
2018HU0148423,54,1,1,1,100000,4,1,1,2,1,1,1
2018HU0148423,43,2,1,1,45000,5,1,1,2,1,1,1
2018HU0148423,16,2,1,1,2000,1,5,2,2,1,1,1
2018HU0148423,74,2,6,1,0,5,2,1,1,,2,1
2018HU0151883,63,1,1,1,160000,1,1,1,2,1,1,1
2018HU0151883,63,2,6,1,0,1,1,2,2,,1,1
2018HU0151883,32,2,1,1,32000,1,5,1,2,1,1,1
2018HU0151883,30,1,6,1,40000,1,5,1,2,1,1,1
2018HU0151883,1,1,,1,,1,5,,2,,1,1
2018HU0152867,54,2,2,1,15000,1,1,1,2,7,1,1
2018HU0152867,55,1,1,1,500000,1,1,1,2,1,1,1
2018HU0153584,51,1,1,3,150000,4,3,1,2,1,1,1
2018HU0158668,53,1,1,1,164000,1,1,1,2,5,1,1
2018HU0158668,49,2,1,1,35000,1,1,1,2,2,1,1
2018HU0158668,22,2,6,1,10000,1,5,2,2,1,1,1
2018HU0158668,17,2,6,1,1000,1,5,2,2,1,1,1
2018HU0159454,80,1,1,1,148000,4,1,1,2,1,1,6
2018HU0159454,79,2,1,1,139000,4,1,1,2,7,1,6
2018HU0162671,51,2,1,1,250000,4,1,1,2,1,1,1
2018HU0162671,55,1,1,1,198000,4,1,1,2,7,1,1
2018HU0162671,17,2,6,1,500,1,5,3,2,1,1,1
2018HU0162671,79,2,6,1,0,5,2,1,1,,1,1
2018HU0163814,46,2,1,1,2500,1,1,1,2,1,1,1
2018HU0163814,53,1,1,1,500000,1,1,1,2,1,1,1
2018HU0163814,19,1,6,1,1000,1,5,3,2,1,1,1
2018HU0163814,9,1,,1,,1,5,2,2,,1,1
2018HU0168413,66,2,1,1,46000,4,1,1,2,3,1,1
2018HU0168413,72,1,6,1,0,5,1,2,1,,1,1
2018HU0169924,45,2,1,3,60000,4,1,1,2,3,1,1
2018HU0169924,45,1,1,3,110000,4,1,1,2,5,1,1
2018HU0169924,13,2,,3,,1,5,2,2,,1,1
2018HU0169924,9,2,,3,,1,5,2,2,,1,1
2018HU0170989,50,1,1,1,90000,4,1,1,2,1,1,6
2018HU0170989,42,2,1,1,130000,4,1,1,2,1,1,6
2018HU0170989,15,1,,1,0,1,5,2,2,,1,6
2018HU0176429,24,2,1,1,3000,5,1,1,2,5,1,1
2018HU0176429,36,1,6,1,0,5,1,1,2,,2,1
2018HU0176429,4,1,,1,,1,5,1,2,,1,1
2018HU0176429,56,2,6,1,0,5,5,1,2,,2,1
2018HU0180567,48,1,1,1,80000,3,1,1,2,1,1,1
2018HU0180567,36,2,6,1,30000,4,1,1,2,1,1,1
2018HU0180839,51,2,1,1,114000,1,3,1,2,1,1,1
2018HU0180839,18,2,1,1,440,1,5,2,2,1,1,1
2018HU0180839,15,2,,1,0,1,5,2,2,,1,1
2018HU0181424,62,2,1,1,28000,5,3,1,2,1,2,6
2018HU0181424,30,2,1,1,20000,4,5,1,2,3,1,6
2018HU0182639,53,2,3,1,70000,4,1,1,2,2,1,1
2018HU0182639,56,1,1,1,150000,1,1,1,2,1,1,1
2018HU0183807,35,1,1,1,123000,5,1,1,2,1,1,6
2018HU0183807,32,2,6,1,0,5,1,1,2,,1,6
2018HU0183807,1,1,,1,,1,5,,2,,1,6
2018HU0185263,54,1,1,1,130000,1,5,1,1,5,1,1
2018HU0185809,45,2,1,3,94000,5,1,1,2,1,1,1
2018HU0185809,52,1,1,3,500000,4,1,1,2,1,1,1
2018HU0185809,3,1,,3,,1,5,1,2,,1,1
2018HU0185809,20,1,6,1,0,1,5,3,2,1,1,1
2018HU0185809,73,2,6,1,0,4,2,1,2,,1,1
2018HU0188601,49,1,1,1,82000,1,1,1,2,1,1,1
2018HU0188601,52,2,6,1,0,1,1,2,2,,1,1
2018HU0188601,11,2,,1,,1,5,1,2,,1,1
2018HU0191899,48,1,1,1,500000,1,1,1,2,1,1,1
2018HU0191899,47,2,6,1,0,1,1,1,2,,1,1
2018HU0191899,15,1,,1,0,1,5,2,2,,1,1
2018HU0191899,12,2,,1,,1,5,2,2,,1,1
2018HU0195601,39,1,1,1,104000,5,1,1,2,1,1,6
2018HU0195601,37,2,1,1,90000,5,1,1,2,5,1,6
2018HU0195601,3,1,,1,,1,5,1,2,,1,6
2018HU0201372,50,1,1,3,225000,1,1,1,2,5,1,1
2018HU0201372,43,2,6,3,5000,1,1,1,2,3,1,1
2018HU0201372,10,2,,3,,1,5,2,2,,1,1
2018HU0201372,8,2,,3,,1,5,2,2,,1,1
2018HU0207954,52,1,1,1,125000,1,1,1,2,5,1,1
2018HU0207954,56,2,1,1,40000,4,1,1,2,7,1,6
2018HU0207954,25,2,6,1,0,1,5,2,2,6,1,9
2018HU0210964,56,2,1,1,200000,4,3,1,2,7,1,1
2018HU0210964,76,2,6,1,0,4,2,1,2,,1,1
2018HU0211260,71,1,1,1,250000,1,1,1,2,7,1,1
2018HU0211260,74,2,6,1,1500,4,1,1,2,1,1,1
2018HU0214750,53,2,1,1,2200,1,3,1,2,1,1,1
2018HU0215416,59,2,6,1,0,4,3,1,2,6,1,1
2018HU0215921,37,1,1,1,500000,1,1,1,2,1,1,1
2018HU0215921,36,2,6,1,0,1,1,1,2,,1,1
2018HU0215921,7,2,,1,,1,5,3,2,,1,1
2018HU0215921,5,1,,1,,1,5,2,2,,1,1
2018HU0215921,3,2,,1,,1,5,3,2,,1,1
2018HU0215921,1,1,,1,,1,5,,2,,1,1
2018HU0215921,1,1,,1,,1,5,,2,,1,1
2018HU0218406,66,1,1,1,120000,1,1,1,2,1,1,1
2018HU0218406,65,2,6,1,0,1,1,1,2,,1,1
2018HU0222196,64,1,1,1,164000,1,1,1,2,5,1,1
2018HU0222196,59,2,1,1,0,4,1,1,2,6,1,6
2018HU0225199,75,2,6,1,0,1,3,1,2,,1,1
2018HU0227237,58,2,6,1,0,1,1,1,2,1,1,1
2018HU0227237,58,1,1,1,179000,1,1,1,2,5,1,1
2018HU0228151,65,2,1,1,200000,1,1,1,2,2,1,1
2018HU0228151,59,1,1,1,22100,1,1,1,2,1,1,1
2018HU0230287,88,2,6,1,0,1,2,1,1,,1,1
2018HU0232614,66,1,1,1,0,1,1,1,2,6,1,1
2018HU0232614,65,2,6,1,0,1,1,1,2,,1,1
2018HU0238158,34,1,1,1,84000,5,1,1,2,1,1,6
2018HU0238158,30,2,6,1,0,5,1,1,2,,1,6
2018HU0238158,6,1,,1,,5,5,2,2,,1,6
2018HU0238158,1,2,,1,,1,5,,2,,1,6
2018HU0239342,66,2,6,1,0,4,3,1,2,6,1,1
2018HU0241965,94,2,6,1,0,1,2,1,1,,1,1
2018HU0243925,55,1,1,1,240000,1,1,1,2,1,1,1
2018HU0243925,46,2,1,1,125000,4,1,1,2,1,1,6
2018HU0243925,13,2,,1,,1,5,2,2,,1,9
2018HU0243925,11,1,,1,,1,5,2,2,,1,9
2018HU0243925,11,1,,1,,1,5,2,2,,1,9
2018HU0245535,41,2,1,1,74000,5,1,1,2,5,1,1
2018HU0245535,50,1,6,1,0,5,1,1,2,1,1,1
2018HU0245535,15,1,,1,0,5,1,2,2,,1,1
2018HU0245535,12,1,,1,,5,5,2,2,,1,1
2018HU0245535,1,1,,1,,1,5,,2,,1,1
2018HU0245808,55,2,1,1,94000,1,3,1,2,5,1,1
2018HU0245808,16,1,6,1,0,1,5,2,2,1,1,1
2018HU0252365,33,2,1,1,144000,1,1,1,2,1,1,6
2018HU0252365,32,1,1,1,113000,4,1,1,2,1,1,6
2018HU0253334,44,1,1,1,200000,1,1,1,2,1,1,1
2018HU0253334,40,2,1,1,150000,1,1,1,2,2,1,1
2018HU0253334,7,1,,1,,1,5,2,2,,1,1
2018HU0255219,35,1,1,1,59000,5,1,1,2,1,1,6
2018HU0255219,34,2,1,1,0,1,1,1,2,6,1,6
2018HU0255219,4,2,,1,,3,5,3,2,,1,6
2018HU0255219,2,1,,1,,3,5,,2,,1,6
2018HU0256282,52,1,1,1,220000,1,1,1,2,1,1,1
2018HU0256282,57,2,1,1,0,1,1,1,2,6,1,1
2018HU0256282,45,2,3,3,0,5,3,1,2,6,1,8
2018HU0256282,9,2,,3,,5,5,2,2,,1,8
2018HU0257288,44,1,1,1,50000,1,1,3,2,1,1,1
2018HU0257288,41,2,1,1,100000,1,1,1,2,1,1,6
2018HU0257288,9,1,,1,,1,5,2,2,,1,9
2018HU0257288,6,1,,1,,1,5,2,2,,1,9
2018HU0257288,4,2,,1,,1,5,3,2,,1,9
2018HU0257653,43,1,1,1,120000,5,5,1,2,5,1,1
2018HU0268020,52,1,1,1,500000,3,1,1,2,1,1,1
2018HU0268020,52,2,6,1,0,3,1,1,2,2,1,1
2018HU0268020,19,1,6,1,0,1,5,2,2,,1,1
2018HU0268020,15,1,,1,0,1,5,2,2,,1,1
2018HU0268076,66,2,1,1,15000,1,5,1,2,1,1,1
2018HU0270484,83,2,6,1,0,1,2,1,2,,1,1
2018HU0274836,43,2,1,1,65000,4,3,1,2,1,1,1
2018HU0274836,26,1,1,1,12000,1,5,1,2,1,2,1
2018HU0274836,18,1,6,1,0,1,5,2,2,,1,1
2018HU0274836,4,1,,1,,1,5,1,2,,1,1
2018HU0275133,42,1,1,1,180000,1,1,1,2,1,1,1
2018HU0275133,42,2,6,1,0,1,1,1,2,,1,1
2018HU0275133,14,1,,1,,3,5,2,2,,1,1
2018HU0275133,12,1,,1,,3,5,2,2,,1,1
2018HU0275133,9,1,,1,,3,5,2,2,,1,1
2018HU0275133,4,1,,1,,3,5,3,2,,1,1
2018HU0277736,72,1,3,1,0,1,5,1,2,6,1,1
2018HU0278664,57,2,6,1,0,1,1,1,1,,1,1
2018HU0278664,80,1,6,1,0,5,1,1,2,,1,1
2018HU0281819,23,2,1,1,25000,1,5,2,2,1,1,1
2018HU0281819,23,2,1,1,20800,1,5,1,2,1,1,1
2018HU0284580,60,2,1,1,80000,1,3,1,2,7,1,1
2018HU0287011,34,2,1,3,36000,1,1,1,2,5,1,9
2018HU0287011,35,1,1,3,0,1,1,1,2,6,1,9
2018HU0287011,11,2,,3,,1,5,2,2,,1,2
2018HU0287011,9,2,,3,,1,5,2,2,,1,9
2018HU0292692,39,1,1,1,120000,5,1,1,2,1,1,6
2018HU0292692,35,2,6,1,45000,5,1,1,2,1,1,6
2018HU0292692,5,1,,1,,5,5,2,2,,1,6
2018HU0292852,71,1,6,1,0,1,1,1,1,,1,1
2018HU0292852,69,2,6,1,0,4,1,1,1,,1,6
2018HU0299700,70,1,6,1,0,1,1,1,2,7,1,1
2018HU0299700,68,2,6,1,0,1,1,1,2,,1,1
2018HU0303506,56,1,1,1,500000,1,1,1,2,7,1,1
2018HU0303506,51,2,1,1,500000,1,1,1,2,7,1,1
2018HU0303965,29,1,1,1,120000,5,1,1,2,1,1,1
2018HU0304044,46,1,1,1,500000,1,1,1,2,1,1,1
2018HU0304044,45,2,6,1,0,1,1,1,2,,1,1
2018HU0304044,10,1,,1,,1,5,2,2,,1,1
2018HU0304044,8,2,,1,,1,5,2,2,,1,1
2018HU0304044,6,1,,1,,1,5,2,2,,1,1
2018HU0304576,54,2,1,1,500000,1,1,1,2,1,1,1
2018HU0304576,59,1,6,1,0,1,1,1,2,,1,1
2018HU0304576,15,2,,1,0,1,5,2,2,,1,1
2018HU0317272,94,2,6,1,0,1,5,1,1,,1,1
2018HU0320276,23,1,1,3,25000,1,1,1,2,1,1,1
2018HU0320276,56,2,6,1,0,1,1,1,2,,1,1
2018HU0320276,64,1,1,1,150000,1,1,1,2,7,1,1
2018HU0324360,88,1,6,1,0,1,1,1,1,,1,1
2018HU0324360,89,2,6,1,0,1,1,1,1,,1,1
2018HU0325266,48,2,1,3,250000,1,1,1,2,1,1,1
2018HU0325266,68,1,1,3,165000,1,1,1,2,1,1,1
2018HU0325913,94,2,6,1,0,1,2,1,1,,1,1
2018HU0329586,33,1,1,3,100000,1,5,1,2,5,1,6
2018HU0330167,27,1,1,1,46400,1,5,1,2,2,1,6
2018HU0330457,38,1,1,1,250000,1,1,1,2,1,1,1
2018HU0330457,37,2,6,1,0,1,1,1,2,1,1,1
2018HU0330457,4,1,,1,,1,5,1,2,,1,1
2018HU0330457,1,1,,1,,1,5,,2,,1,1
2018HU0330457,41,1,3,1,0,1,1,1,2,6,1,1
2018HU0332561,53,1,1,1,153000,1,1,1,2,5,1,1
2018HU0332561,50,2,1,1,42000,1,1,1,2,2,1,6
2018HU0332561,18,1,1,1,2500,1,5,2,2,1,1,9
2018HU0332561,15,1,,1,0,1,5,2,2,,1,9
2018HU0332561,12,2,,1,,1,5,2,2,,1,9
2018HU0338278,35,2,6,2,0,1,1,2,2,1,1,1
2018HU0338278,34,1,1,2,102000,1,1,1,2,5,1,1
2018HU0338278,3,2,,2,,1,5,2,2,,1,1
2018HU0338278,2,2,,2,,1,5,,2,,1,1
2018HU0341755,73,1,1,1,1000,1,1,1,2,3,1,1
2018HU0341755,64,2,1,1,5000,1,1,2,2,1,1,1
2018HU0343362,56,1,1,1,500000,1,1,1,2,1,1,1
2018HU0343362,51,2,3,1,12000,1,1,1,2,1,1,1
2018HU0343362,22,1,6,1,4500,1,5,2,2,1,1,1
2018HU0343362,17,2,6,1,0,1,5,2,2,2,1,1
2018HU0347248,25,2,1,3,5000,1,5,1,2,3,1,1
2018HU0347248,26,2,1,3,5000,1,5,1,2,1,1,1
2018HU0354367,71,1,1,1,60000,1,1,1,2,7,1,1
2018HU0354367,59,2,1,1,160000,1,1,1,2,1,1,1
2018HU0366685,69,1,6,1,0,1,1,1,2,,1,1
2018HU0366685,68,2,6,1,0,1,1,1,2,,1,1
2018HU0368178,54,2,1,1,98000,1,1,1,2,1,1,6
2018HU0368178,60,1,1,1,250000,4,1,1,2,1,1,6
2018HU0368555,39,1,1,3,175000,1,1,1,2,2,1,1
2018HU0368555,38,2,1,3,100000,1,1,1,2,5,1,1
2018HU0368555,5,2,,3,,1,5,2,2,,1,1
2018HU0368999,45,2,1,1,108000,1,1,1,2,7,1,1
2018HU0368999,43,1,1,1,120000,1,1,1,2,5,1,1
2018HU0368999,13,2,,1,,1,5,2,2,,1,1
2018HU0368999,10,1,,1,,1,5,2,2,,1,1
2018HU0368999,5,2,,1,,1,5,2,2,,1,1
2018HU0370360,54,2,1,1,17300,1,1,1,2,3,1,1
2018HU0370360,54,1,1,1,275000,1,1,1,2,1,1,1
2018HU0370360,19,1,6,1,2000,4,5,2,2,1,1,1
2018HU0371983,75,1,1,1,500000,1,1,1,1,1,1,1
2018HU0371983,75,2,6,1,0,1,1,1,1,,1,1
2018HU0373332,40,2,1,1,150000,5,1,1,2,5,1,6
2018HU0373332,40,1,1,1,160000,5,1,1,2,1,1,6
2018HU0373332,7,1,,1,,1,5,3,2,,1,6
2018HU0373332,2,1,,1,,1,5,,2,,1,6
2018HU0376410,22,2,1,3,42000,1,5,2,2,3,1,1
2018HU0376410,23,1,1,1,86000,1,5,1,2,1,1,1
2018HU0377448,60,2,1,1,175000,4,1,1,2,6,1,6
2018HU0377448,66,1,6,1,0,4,1,1,2,6,1,6
2018HU0380030,49,2,6,1,0,5,2,1,2,,1,6
2018HU0380030,18,2,6,1,0,3,5,2,2,,1,9
2018HU0380030,14,1,,1,,3,5,2,2,,1,9
2018HU0380396,39,1,1,1,59000,1,5,1,2,1,1,9
2018HU0385886,29,1,1,1,58000,1,5,1,2,1,1,1
2018HU0385886,27,1,1,1,58000,1,5,1,2,1,1,1
